"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
80.0,5835.281842446132,5244.643668038876,182.24944631952005,2452.007686691948,184.1488098713677,33.01544348626184,946.0499143989447,18.197269429128312
80.0,6365.621393786347,6478.249841072862,163.44556611656336,2060.6920725398727,203.43426121101592,23.689422995962396,410.89351075359167,13.027032099712633
80.0,6520.46814197171,16466.049358265973,128.1107743325344,1333.5778740474843,228.76504052889453,29.32519128719173,665.5879476163572,14.942791902147853
80.0,7306.04430974084,3649.3712345270997,173.07781672083647,2288.5088557367153,156.52582013986893,37.21965100604108,1140.9973522829423,19.670694177403735
80.0,7494.423285185426,9918.551427167416,125.47860112070234,966.3595239359686,172.69392713491476,17.645642379627336,301.60358039833045,12.626640512453172
80.0,7920.321161998159,16687.979223619586,138.15210257503549,846.2609292596592,172.6734228280037,21.561454040225264,443.3539533947091,20.138128106521425
80.0,8328.275476157514,8686.774700526374,120.68750292859936,1334.236659305953,198.25755072552178,29.65606824133275,760.0574511798849,13.487149127814304
80.0,8562.202755985236,15437.816126364627,164.45104510017939,1605.2610517593205,184.9816246142541,22.057556923375937,438.0974560785165,15.623297725790977
80.0,8693.41081297258,8193.300737201866,105.28321774760812,657.9667932231011,191.73322177238103,39.69303479624515,1211.7578132492094,26.725939485117447
80.0,9208.659231714912,7909.753320812008,129.2923129533017,1561.7108764392322,177.33872274744738,24.208717550869487,533.4600268634317,11.143522743229148
80.0,9741.444447926746,10300.849521642871,172.80107219668326,2218.639716819802,200.63330195640862,39.063828664680265,1026.6813176155285,21.14131714464186
80.0,11177.358249327575,12418.124722668947,158.2007935355558,1484.4836026013293,192.48203247169053,20.29176558063499,340.6654797629049,14.568239403397044
80.0,12176.396195772733,5828.898408042091,136.83624083156138,3700.1421076247934,257.85848811383806,32.74971262061401,633.6656194327666,7.222731292481634
80.0,12695.081712804062,4856.055231340046,169.98788090463603,1484.5068827867588,246.91777697608677,20.38650290845334,275.64748383937854,16.697079794343075
80.0,13346.010115249685,12500.440436519886,127.842715582727,844.7416315741876,172.0085007748605,19.0144727334121,385.11896440792526,15.674352681240071
80.0,13244.703522996875,14882.343069830611,190.91194918451623,1562.0096115693414,89.10970044313426,20.155794112877825,632.1964717068943,19.57474916633623
80.0,13760.212858767401,3784.1242283654683,172.3312461551904,3898.2325782910766,197.4473203204364,27.171907991783026,459.4572460557179,8.978322158864158
80.0,14552.165192037563,7762.869404033047,187.8286892652548,3347.4679786587194,201.63951417877175,27.641760349737183,602.1964304732747,12.258261587146976
80.0,15131.02000422821,12184.72501222083,125.78504266655825,1525.6688787162857,122.46558375082108,23.271718267080512,624.1138683397221,10.489126861188181
80.0,15167.908817349014,8682.938424306558,141.52317354122985,1100.7723221955196,152.23613335916608,19.285516712925187,398.5332996231203,14.982670274488163
80.0,15241.367982144651,10817.045267873655,161.71977479445874,1245.2964108259391,126.81565475724764,23.340827339264457,676.4125371670467,20.1919898780843
80.0,15909.876456842647,9177.892284845328,146.81301233890312,1740.3531690449813,128.49651634903694,20.295985638583378,440.2979491735725,11.019696126088961
81.0,2980.799890084121,16983.546657124316,188.36132248593432,2044.2453870592765,115.1949903004616,18.072953209637987,382.5711944887793,13.58974313439805
81.0,3084.6885366250467,11786.605354992154,179.53424767251911,2762.0572454187723,183.45201142615392,26.664475566429907,558.837593552437,13.067382675331588
81.0,3510.935123238843,15143.49009774984,127.27324911173955,1364.3816808767763,204.15115617948857,29.652428999654717,665.9988641179427,14.587987688203322
81.0,4218.598892061002,18444.584505673414,153.44664105404314,1251.1800273722852,114.34460775780207,24.879931956263956,810.3693968226486,19.271182394252577
81.0,4689.6576198800585,11597.811379500508,156.24525339376476,1459.8356279699049,184.8047175085247,16.04540835050376,227.36910658326372,11.984853790019823
81.0,4650.271127208632,15396.088543572696,162.56069663878785,1787.0547486498217,237.56598946325428,20.79803504583668,291.96418276084034,13.185892696932024
81.0,4927.273781893617,13371.12842618719,173.94825784528325,1248.9845038109067,178.95763124067872,17.188541358953785,284.2928524323254,17.682224282985242
81.0,5421.922297359266,15510.298035232172,181.08218605127777,1592.2381919964344,207.7669089349313,17.761013306446596,255.41948146836208,15.654372691080571
81.0,5782.775686729938,5201.044495889953,171.73417145508273,2836.7397489168393,183.8605164503924,30.51572139685785,866.4162012037073,13.19119597455686
81.0,5639.1381573103345,11766.764311476081,144.41549469628333,966.9568626290153,176.00997820255546,19.116229860757862,362.0160543928447,17.392820020723736
81.0,6382.6854867381835,6432.403690043792,167.1866510208197,1826.3744971991123,192.9024697718091,20.236198715733856,329.39827749312076,13.300350613079921
81.0,6522.862027669876,16451.637915712643,139.0131982595308,1184.0269539570033,219.60819405806467,29.475196043830227,647.3255115940681,19.62043984318607
81.0,7217.1539815449705,3613.029811488781,156.85086712362983,2203.9847007558487,161.10327283531487,32.685781732783035,840.8884403329967,14.998067506499146
81.0,7521.5750316249505,9925.610389894306,134.30954343179047,1625.6394653204459,163.52541340805118,17.905406838950235,326.07175034642796,9.107289767676168
81.0,7925.609968666997,16626.493485756382,135.9654842315771,1341.6017750579167,174.32941495259823,19.048806683123342,327.9509225047761,11.538139068826583
81.0,8328.42086701547,8698.151501542105,126.40392897189076,1277.5482518198673,191.826813055269,34.195870080307515,900.1856403111725,17.424950294775233
81.0,8564.549368971668,15437.832869371052,159.77404254933447,1566.3209088733418,189.40644536604626,18.194024167610788,297.7201998329638,12.918659068052838
81.0,8729.01122828499,8207.030787451948,115.18098612785704,1029.133551317599,190.51458346128263,39.5673716220439,1163.1184533841117,20.539883420293854
81.0,9190.687853331368,7926.596563076277,139.79656137794547,1470.636994883417,175.24065984262782,35.58742591254692,928.194243541151,19.153815927697334
81.0,10652.107057487285,2979.842146707586,188.73353990200206,1933.5879768448162,171.51234947186313,24.064146180694426,521.5502338904598,18.323400513451425
81.0,11181.316551302338,8432.910963186438,147.75283237540555,901.182057403418,198.71369613496583,18.36082630427505,286.9894614854358,18.71266038139402
81.0,11259.705505072052,12381.239084900377,166.24205953844253,1530.132616292973,193.9820795887491,25.38566723726314,504.3426399519561,18.86813306989046
81.0,11636.23418158871,15371.807265866362,173.815274123042,2501.735858387962,145.03044836831688,22.890317410318424,511.6128768346736,11.859604861634505
81.0,11959.16005438221,10658.588671279178,155.6733561653959,1240.5138409143115,184.19354213665045,16.571484857448272,264.1152282746553,14.114062546774313
81.0,12109.040928040795,5813.595859661878,148.0571440176168,3437.120900636365,254.77702381125295,29.97995124617828,572.8301132764616,8.284250709279146
81.0,12648.319716266646,4886.858531958503,150.08491055083263,1452.5250090184966,249.3695597617605,23.82511569853152,377.98275925907205,15.462890883877114
81.0,13422.035567699872,12454.005239749253,183.2698193542046,1965.0994026329327,160.49275411700953,23.604526369077238,526.9200338496205,16.78899518886951
81.0,13761.055172609074,3717.3684005236123,199.59334366093526,5298.793087454996,173.74103907178903,19.53591040336886,263.2562434680528,6.930333940748408
81.0,14584.75242585677,7714.224940099127,189.57218245481585,3454.221279666997,199.69756477166794,24.04038254149005,413.8595777333198,10.77630880295417
81.0,15140.81939406724,12188.695881517557,136.6198603970821,1547.0342079417323,126.28656737792971,18.235334932463175,439.7009445349766,9.923096790747042
81.0,15245.040132443051,8705.508588574208,143.94027613531964,1353.352486262379,159.49819522072943,22.210810654890278,486.7442711489015,14.390084916222692
81.0,15233.556569022425,10845.886413946477,162.69630340726022,974.2200508720896,129.87980129738645,22.16659691798781,599.1156785665536,24.620248881585745
81.0,16011.892601161593,9155.150770528066,154.20840244347357,1489.6272427062077,121.38665599481197,18.95057679177007,448.27257403980457,13.104317542405965
82.0,3124.96207895068,11837.30172267189,192.00636320303886,2555.1055878502393,173.84609371808267,23.54166997245108,468.71196401521917,14.299070123100345
82.0,3450.511836288824,15182.247315578692,147.85998978447657,1704.4869696703295,188.61799825287818,25.42883958281825,511.233064092111,13.706950153692558
82.0,4669.204590863331,11619.452478874471,165.62153385641946,1450.5109711592281,169.854532329654,19.81782587607695,361.1094563086614,15.871085295763942
82.0,4671.753957964376,15406.32472657875,125.38646051105225,1674.1577803965006,241.91725909695245,19.104266779672166,254.0104218597617,8.27306873819107
82.0,4818.891584799626,14709.221932277851,164.92208842269756,1301.4510686651588,216.84174580238857,22.071964697449246,355.55003707293156,19.123977903482444
82.0,4945.306993301518,13375.73798513037,155.6936347636465,1295.250536218173,174.39290979453295,20.626305678610528,418.73834092796704,16.26640743403549
82.0,4916.352716563341,18203.73011654732,111.11203878722044,756.1622559192433,139.25041841987147,24.14896688788885,631.588321105754,16.442664978205443
82.0,6262.500171628782,16366.78662207692,181.09849717662016,1689.6268065508998,198.44143123350167,34.05863548254923,851.6660727573143,26.510245943733135
82.0,6388.11493309977,6487.192959266003,130.1908132529914,1590.6632168492004,212.54778161084292,21.026193588199817,366.3615516222486,9.916982878292593
82.0,6541.698554417318,4666.6052624216345,145.4198632446355,1510.7953900737782,179.2204297321388,20.721416750351,384.64026380212675,12.51213429517075
82.0,7155.892739509904,3662.0066235770228,155.1993076018236,1973.9393716940199,161.74329566525776,31.703014722200642,929.2014289271632,15.880247634948667
82.0,7499.284806576888,9901.475180894007,126.9229509042179,912.872431744399,158.14793545609663,17.548627916486478,308.9439345475976,13.502651444242337
82.0,7917.555318950237,16664.915857141972,131.23918149993816,1289.0937491681573,170.2297076264548,18.514772173634068,298.9844391357981,10.983980139046759
82.0,8327.804150531825,8686.797345376579,121.82188340769068,1084.438310913688,193.20168007841332,37.7136271108494,1005.639304809136,20.804308452821815
82.0,8531.577800096988,15520.752682062404,155.60972226787197,1518.9435820269543,181.2738270031524,23.552000930478993,500.69839266734357,15.706291722473534
82.0,8693.422245587413,4342.209335906413,141.5313480568174,847.1658143554071,200.62992127448123,21.019349061330463,386.92823382349553,20.584341586824102
82.0,8700.016865207364,8228.779987979646,97.29349904167705,923.5521718251348,189.00713330221186,40.103626420127505,1234.722496541743,16.684152426328037
82.0,9202.565308473326,7903.701661365836,125.45744173850603,1384.2972253086004,180.36527766654157,28.72345859371867,670.2895745922638,13.622639180871303
82.0,9715.630563579209,10256.200114127409,176.63195013059848,3581.681771087963,193.9515685423816,34.87425916728628,845.9159589148526,12.562984036811185
82.0,11239.91136515717,12349.778559896786,194.75381220514188,2048.661266567281,178.65819350709623,22.91188357390663,396.54728694827526,17.627545055548865
82.0,11577.735117300923,15433.252067618674,190.2199029521134,2924.798031524826,131.6826492839245,23.23164756688446,497.3921719071186,12.269893564312012
82.0,11934.718704738709,10645.311076276868,144.2147662545336,1401.334097252836,184.48170847888937,19.664832989950945,354.3063308748578,12.645730747716625
82.0,12117.794641426877,5837.346229362395,179.94411552901167,3417.8181172950485,233.3316328226732,37.01953083098551,811.8247383665969,14.352294351646961
82.0,12697.967934997128,4836.342377050861,172.6075166738981,1658.29874993144,231.84096880341863,18.516598737292103,227.7081775902614,14.307026237061594
82.0,13355.713636620349,12425.850465602329,147.5653633982567,1537.22416884968,170.20567490525022,19.070760038225817,309.2731022825503,11.83060379741517
82.0,13278.332926994617,14918.844917550125,187.47227380861085,1725.4443913024413,80.36743563656874,16.969254852037803,459.11832948438007,14.927164584491932
82.0,14564.519730896833,7652.139476700736,191.9199723291403,2403.9352268865146,188.33761052065657,21.086681785871562,358.2077322892822,13.769922519723503
82.0,15095.208592105308,12144.317657033602,173.9554527147153,2359.6996807092387,111.242061966492,21.369552850920922,510.7531480939816,11.839855869964648
82.0,15239.761901239326,8698.396030760472,131.70792119805947,880.2316234206778,152.13101064086945,17.479319158602923,310.3775966181496,14.867061017165122
82.0,15204.595095304425,10841.939501331819,193.32183115426326,1362.6604063649495,122.58147404121333,15.629515117587097,331.1195620605196,18.294405102254625
82.0,16038.38493545346,9127.023796487887,139.4165775119753,1088.025998599587,119.55226570100731,17.168815485368444,385.1798822607319,13.406584062497345
83.0,3487.8964671761332,15095.614578234545,151.39399113821278,1327.5296118182243,192.54556369303523,24.014362760632327,481.5621318160116,17.216514322640155
83.0,4660.584206102076,15418.641071184582,127.34222774749882,1870.7225544400094,236.82580434904926,26.856672599522746,519.3404899540654,10.01547759838403
83.0,4906.603472317966,13409.038659013555,131.43556677207457,1046.710019116589,184.6858859667556,16.671104745623072,261.3427800112897,12.214682913900566
83.0,5769.301469185106,5214.42991402815,187.4529263638394,3845.2764460691446,164.985098283509,37.29935434699874,1040.2101527250134,13.961147024931122
83.0,5660.881189093108,11817.250320351948,111.2303260882843,753.3632132879526,156.124054580465,16.309664025406022,305.2223399808649,11.980589114150751
83.0,6351.811494813526,6497.567423537936,130.4589205240332,1377.9969495573553,202.21494022366429,19.740032040959296,343.6399119354223,10.765565436475283
83.0,6545.310066509426,4686.854061060523,166.46534264693724,1364.8653567454044,178.30003560195107,22.466269374557687,491.23038838337595,18.902559946664343
83.0,6513.540486935516,16447.610475819816,143.80000993085434,1602.279187412242,202.39592146647817,28.718728794054545,640.6652898728482,15.333252316073503
83.0,7503.798139837966,9863.055617251588,121.16593390556068,1236.4120504368877,162.84545769222933,18.583034979763116,344.91948996135966,9.936893225906024
83.0,7909.774619822382,16668.750707795138,134.42197235147142,1040.8142392091336,167.82008993215828,19.589590408178076,378.3216493758326,14.544549936716344
83.0,8312.80898707577,8683.741324031625,118.59841950577322,1168.8707269642923,200.60880454095852,35.21200434052256,950.1970579716078,17.25319730231833
83.0,8553.384510943753,15375.398068349114,197.3257757082469,2103.1975092201155,181.16684938301233,22.295822756303842,397.2511152466922,17.21074162790546
83.0,8717.203708278124,8233.153475355828,105.62337557978593,791.3248342305075,197.03332926487835,35.17328287736755,960.1021276633154,20.07617374934064
83.0,9216.457094023684,7919.452872438411,119.06190379546722,1249.1912820416708,186.7524712790708,26.836890403754726,557.3051488443488,12.826879413794295
83.0,11139.541508637694,8424.56541668679,148.55472444102472,1009.2594512273146,203.4237477531913,21.774328659283956,409.6774940549739,19.72468911780086
83.0,12089.406352951672,5813.424832525906,187.47639927816903,3297.011995912341,229.50724990040143,28.375969320042827,487.06553718724314,12.67218165358209
83.0,11986.597486461904,10607.097652837261,99.95112051203984,634.6996895471718,188.99108753434012,19.822887416078842,361.84636486455264,13.467441540524131
83.0,12714.962528478263,4817.649656789064,168.77265855334332,2283.0594464413175,236.24854836703767,23.235879434232267,360.55925325997214,12.372399112149074
83.0,13757.857205020066,3762.548997744152,181.06998650946284,4156.168518682545,186.405185729408,23.024463344698855,410.9921586114624,8.134242981985912
83.0,14201.654528244226,7045.657630956058,144.58989692779954,861.1661745544625,210.34854998482007,25.327342111554735,521.0465731884882,24.97592309338271
83.0,15079.764995597865,12148.957336276528,181.7379433418266,2344.06077077651,105.44123081585032,20.980949199794516,541.44606429894,12.703544200233502
83.0,15228.370840976306,10879.08940579916,166.5134442637908,1275.7398948612265,127.59363739578923,20.947058701475214,535.2573088862601,18.948245368003064
83.0,15340.322076319897,8695.215874843629,148.31090522273723,1586.9533891444394,140.30340467827372,18.71757773467516,375.9731449738748,11.433252897624028
83.0,16037.876648944892,9174.624730349697,135.465136397837,1527.0773846594868,126.61835911964302,17.45295554582496,388.0796774926217,9.57503253166511
84.0,3129.872101232833,11759.743014893396,159.78049724680278,1003.1406281321656,187.29721176750814,17.377955618754484,273.01851409309114,18.68334330872349
84.0,3471.621451686082,15051.29652872235,162.11681100230652,1534.9221268014485,182.43932715992457,19.502724588848924,328.2667873252916,14.295081029623361
84.0,4665.253095193604,15401.810889338589,135.42765010955875,1925.1500907837649,234.08625796200295,27.75564128591299,528.3175847407059,11.218886544857126
84.0,4853.133467903423,14687.015903846905,171.8958245597396,1741.0978403472666,215.3002116423756,22.342734668185855,385.9401433432025,15.902590961722618
84.0,4902.305890480385,13425.308377930574,115.3020253818045,866.5474912241783,185.94882952705822,19.5747908287937,357.6943397201053,13.00482006509239
84.0,5464.147108780957,18430.37416419093,179.66854189673077,1738.583722136901,117.59221495881087,20.58184650116651,574.4012885793001,16.10954999974096
84.0,6413.40296168673,6534.002796102016,136.457078571502,2085.073617137559,195.93013084227928,21.12428153505545,360.4725895548935,8.515990269901202
84.0,6535.950415957779,4700.333785802131,158.63018907417026,1407.8700519017189,178.05887624289622,20.423485181842427,382.5355909894702,15.4569680411305
84.0,6533.520172585495,16442.15421743694,117.63121475333244,843.4620870927738,212.66010156132643,22.24341463945681,433.0918288507776,15.378238822958822
84.0,7476.743966086951,9912.48992422418,126.14975203388053,1263.103821636901,169.08435968143462,19.164793530209902,372.0408747663013,10.712283777362387
84.0,7959.720310573096,16588.37556822402,152.83235510665855,1241.3526384251063,154.09957073086778,20.067209770902416,448.51010836460085,15.971226019019799
84.0,8313.639744259206,8691.81205632989,136.59785142276567,1160.11503438318,190.70916962887082,37.633490001508356,974.4750473965156,24.274844295567224
84.0,8562.40301285001,15434.064884420832,153.90291684656813,1517.1786920660193,177.03557810715085,21.654183875932,447.83579770270717,14.336880728305486
84.0,8714.672552185508,8224.946982152029,119.21132574418691,1291.8002973766193,183.04122735528773,37.162965699614084,1139.1107964247642,16.634016041181873
84.0,9194.823357718331,7958.138856464179,110.38638365059045,928.390025221164,178.84957344374553,37.33375573585379,1007.493944750214,19.80051463091772
84.0,11804.74379622931,6613.343926638959,164.30670502120142,1801.8611906884366,239.4916189459359,29.413621921746667,537.4905589304025,18.039305522713452
84.0,11980.078820001043,10644.159129212096,125.06127273785387,789.2309780499471,172.25474501887413,15.002800805245668,223.1081660263788,13.247962950564752
84.0,12115.270623956108,5816.101791118292,161.413286458515,3222.6902060329985,242.30291390941673,29.480914662491916,516.2111367460899,10.13869221325072
84.0,12702.123022449503,4781.839821377076,177.18115199279293,2650.1517501910066,231.0023176959918,20.90200475839357,301.07905334420934,10.827500787368262
84.0,13312.212447482085,12419.560751741014,185.61229659092453,1897.3359863594196,167.72703626609922,23.518062665924386,492.94118157187125,17.713082005873982
84.0,13520.691094129195,6660.323772261293,153.09807412393081,974.2977477290559,208.72929663732384,20.291289276497245,327.0755269348597,20.275742280029647
84.0,13772.860172456443,3780.338417472167,183.68679575603346,3068.9817580561657,200.20625452824498,24.98385137993765,414.9909186305158,11.701143282409559
84.0,15122.047871849216,12168.025762160394,158.88132438535914,1738.3320299400734,116.44952225752273,15.33493872510305,305.4190563338762,10.250917066806528
84.0,15287.349608744318,8683.168627141626,135.5670562704646,866.7751172302383,143.83468369847267,20.017972447197984,433.08198098685364,17.81442473052538
84.0,16031.634566059083,9178.897926215766,135.72660911385105,1245.1797348085486,117.63244775532115,18.041760627620757,400.8941848800717,11.78134343069667
85.0,3132.578132832594,11789.803894825809,175.29512766853642,1616.2313648462598,185.9413685459886,26.000062058963728,545.7008342671792,20.239766160890895
85.0,3470.3485372545892,15095.937763050148,127.30821054864869,1174.7070544398266,189.9744893808042,27.802538711802935,655.2056584911633,15.875536606339608
85.0,4717.013953767596,11548.321913388514,150.01598801032796,1415.454579896234,168.24177934427857,22.670134016632876,474.9632573029888,15.162528748984338
85.0,4659.063735244338,15364.20748213501,132.82455310701056,2045.9144029679467,241.31063194338313,24.280405678551467,431.0488594127565,9.18902484504907
85.0,4851.834826893258,18206.128238911144,141.7881039257507,1229.0581373542016,134.69183405074276,19.52092160361425,456.408193913504,13.73098562785381
85.0,4843.5186627581315,14674.3875903411,195.61544677012424,1944.5675536430672,205.44209580544916,20.971039792137596,331.27291661857566,17.276112748422992
85.0,5431.4846251045055,15506.349522322242,173.6779861507248,1222.7469007912202,212.36593939715831,28.376703868089944,589.1827836184231,28.1783817943396
85.0,5456.312465356795,18455.417610040993,138.97992921313485,1203.085614464044,117.69709006876755,23.295987007969885,658.8819378579844,15.668862569530074
85.0,5733.4357654422,5310.965657659919,181.54308992922503,2527.864274036866,171.6578663785991,27.537794524317693,589.2845513011616,14.9068554601868
85.0,6564.793176285402,4686.544695253493,187.04335295087296,2223.2343770239186,167.66673598429614,23.935334035839436,540.3143871557734,15.727420157936468
85.0,6448.547798622968,6482.639053167095,136.45073777510441,1352.1099970715175,202.0347926858214,23.84359657874261,460.2322022878332,13.861169933087032
85.0,6576.539086938679,16489.51404259378,121.0637223308314,1207.6602382646101,203.27363222958743,22.954895716697884,412.1648489063622,11.965616596308116
85.0,7506.596963615342,9934.740525724366,138.1610357650933,1479.2870604759592,161.92664326455827,19.139764088581387,379.9857842288472,10.922195619263375
85.0,7975.612291531906,16634.903487885516,146.6964045382807,1284.0177123954522,145.56526097481785,17.23827240556893,317.1063909910257,12.698219690845809
85.0,8320.945450835325,8658.154157882867,117.82374355621293,1331.849326479083,205.8834594903392,34.221188371778325,1010.273660859245,14.660968637153822
85.0,8695.58372081598,8234.662555637007,125.96188758746402,1115.4936445258888,183.50647824870788,47.61437796506938,1537.4809324294458,26.937708698401998
85.0,8658.689891860553,15423.098770898194,128.33396156578272,1103.030709585545,178.6822751771667,22.247701828859686,491.63087303378046,14.090708884084814
85.0,9205.408309565864,7890.231311194079,121.77623493042371,1211.9990389739114,171.67466330822853,31.99943389263418,875.0657821096784,16.068966311420418
85.0,9683.748073676485,10353.111371477951,149.2426696252366,1712.3530763935917,188.16399367585413,18.227568940695285,272.4335968711825,10.588504652250023
85.0,11250.014482847171,12365.048773754817,175.92618163940824,1954.351556207778,178.6383281044215,23.394010521470932,472.2182137772611,15.51259309273535
85.0,11584.516751038007,15433.013837087405,198.64075537831022,1914.5503048592257,127.16465435236105,17.957717729599686,364.5851541849268,15.804371963999383
85.0,11775.464145046548,6590.640020198636,173.63229840119254,2570.057472169894,248.4641602667127,26.739450618286842,460.92343590390806,13.163809935047126
85.0,11965.002251380703,10604.809493677154,155.35083239658266,968.1205823802322,172.894852512034,15.54265396242516,227.83108504181698,16.705380574149647
85.0,12168.817233416015,5785.564283525923,153.9909679835077,3563.8854929517106,247.89656210749672,27.470435593111027,487.782156912226,8.024197146178054
85.0,12686.415430520792,4829.025537841276,151.73045462787252,2338.62676276205,245.01456110604587,21.54805813904293,305.626153727568,9.41035805788244
85.0,13296.49407571957,12437.642900860284,149.3392003964136,1946.835581901673,162.25767030553837,19.913908592571723,395.62156864220884,10.128417602139036
85.0,13285.369764848476,14888.879803135833,152.92996626934897,1122.2356671973614,98.67041421963602,19.40016718808901,678.1053014152584,17.056833471914594
85.0,13739.58108992809,3762.702195679127,181.99108773071063,4024.1270924144733,195.50094895543077,23.259924389837753,358.4523289084871,8.50967414416712
85.0,15081.834797236921,12188.010511098286,169.9067595843833,1805.6412853859827,116.08598741966951,21.63606617150227,482.36019729792025,14.638977175704252
85.0,15302.27554472955,8659.922184950217,130.20299381750326,1138.401064438734,141.11563630102762,16.40337342551579,294.8671946476846,11.024357494683416
85.0,15215.435082107764,10886.54803586536,146.12681987961983,837.1410632592447,129.09446739051265,19.181032579969116,476.71600477313876,20.39278888386884
85.0,16043.629463256586,9175.161946939315,161.1913400887166,1402.3323715250488,118.510168068237,17.025918894914646,390.7513234575913,13.74910149520355
86.0,3118.4726538663317,11806.708389993606,178.59896477045436,2202.344998442635,183.50996100975675,24.74605375638074,494.92757591698984,14.983530543325113
86.0,3515.163790688731,15107.932199322451,98.1846485337847,851.8670771391909,209.19650071034278,28.5268746252553,628.6838672416156,13.50504561910788
86.0,4676.055714501064,11071.45650979684,157.95556303710367,1096.8710054195246,183.75464602712358,27.070839861321623,601.7696030056065,24.941500644198378
86.0,4718.088738658498,11507.980461623813,158.67269826600705,1710.6247317299756,170.39073921155548,31.382758432903156,840.5657101473697,18.813800337965407
86.0,4691.156956386612,15369.184074384813,118.04845285149952,1330.5497479927637,243.18079284860173,22.797865956437157,368.37906055302597,10.41590408013295
86.0,4871.971555330058,18203.809062900265,132.17483708009456,836.5084089876818,137.89255738417307,18.316416350450716,399.14578261910634,16.292721650884182
86.0,4896.19033436615,13429.380771877533,139.45807092765546,865.9664076493385,184.55439298171618,17.614853991060887,286.7275221468459,16.851826421391614
86.0,5407.322227971226,18452.404568581518,169.71722261016194,1799.8737480036782,112.60098921974189,24.433561638062535,739.4374922374265,16.27166413792005
86.0,5755.493240644431,5346.999644961339,149.5434190074864,1814.8108260623665,185.55038559589335,30.730416672230945,782.1694544140884,15.588118331451058
86.0,6416.526671764337,6492.6885553826205,136.84881785490697,1963.0653146162445,191.2689855521225,22.98567861202122,447.7662559882504,9.630385279817052
86.0,6571.627737649128,16446.53922028583,171.32767815917103,1897.453454405353,201.28295591316484,20.392242663028007,337.4840663053175,13.515482540960614
86.0,7231.600742332684,3762.8549642000094,174.43175610260536,2183.626666535767,166.64245047204352,41.928751191915744,1311.9980964249655,23.375355511972973
86.0,7498.091425116176,9896.302347837614,150.21725727645872,1691.9775783600292,159.6175399876201,18.724044582267123,333.5473096540115,11.050187835084412
86.0,7991.533612332995,16613.894695455478,175.1061744247299,1203.9646229998184,139.56276883195292,18.883591811691268,432.0909403244444,20.07535251232383
86.0,8320.418258923946,8645.104212476499,115.8246924115498,958.3795122175155,188.74890951753545,36.59266877288639,1045.7070513675067,20.677132707115433
86.0,8541.472607184864,15383.566095134736,144.61110801601345,1612.9996188586629,175.73158836440044,18.49231643045165,309.67883106410835,10.677218816289262
86.0,8721.034225335568,8205.208625700363,109.55520919012136,880.2850346693256,189.83624728436703,34.75910239290536,937.0166379565102,19.226070298519662
86.0,9086.818275954267,17277.68662374138,137.33850424979343,729.7254374605984,116.7416720079935,18.34156697901858,492.04389237467876,19.86524100240656
86.0,9218.887349726881,7910.332178496645,111.77661919915573,1340.7308127295137,173.36090293595345,32.28882426249526,858.8148226507863,12.531648099302629
86.0,9684.911231052862,10366.075025694226,135.4539265181312,1416.7048289827762,195.33305277859606,18.44267015535811,287.94465038102635,10.650843998090066
86.0,9892.354312740807,5706.301465468363,159.55814558816925,1022.961192261562,211.12884805277022,21.362441281425063,383.8685222817733,21.90913743278421
86.0,11134.745025043507,8472.062462019205,166.19477439601522,1466.5756125683351,189.97724214217376,22.438194443577686,439.6284230357342,17.594794843547003
86.0,11310.280727201096,12356.50175073966,176.38302146415177,2373.850965855902,176.6883300224511,20.60311383005732,335.8944633411541,11.72270377430444
86.0,11629.196485638944,15392.552109554053,187.42481269180192,1445.942804558519,128.69284600617306,15.673669035986142,294.1711854975567,16.417882894216973
86.0,12018.888898559899,10627.117228383098,138.1249063321914,838.009158328663,175.9343016956717,19.523155826644622,369.82368609530243,18.626318214363316
86.0,12142.896474321638,5777.709628475861,149.38317290091237,3805.514584312074,236.98135238150164,26.57081260991468,427.2080803560509,6.994754973208288
86.0,12750.314927029343,4834.211304530207,190.7783096164625,2581.1029306412315,212.99131735816573,23.40936551039905,369.3584775029741,13.931006390870936
86.0,13328.29164957308,12468.784006053847,140.19603749436783,1184.4292583596098,169.17804721413816,22.07564887911118,469.01205854975746,15.426626266272738
86.0,13726.973400592578,3740.9398970863513,181.3567799686697,3461.657672515571,182.61672339308845,23.226311061657693,394.64889489212595,9.658961325440298
86.0,14607.28790780589,2331.9270034055085,166.8228892487754,2366.042170051851,92.1338222494648,20.41310255506115,552.4099171940285,10.56322279768429
86.0,15071.276422330668,12160.468114355885,186.92777134843902,2100.3617441988504,100.0863139982324,20.68516565095534,544.179223446225,14.615502130808268
86.0,15258.993031502225,8646.16808186433,149.18512491469252,1305.6785240929776,141.68485818853412,19.13854676374839,409.918715789729,14.022582917135113
87.0,3442.5731794722888,15053.191058933007,150.7185374841917,1679.1547131637474,182.93810330732043,24.287242189726655,505.0105784364381,13.84494714819224
87.0,4725.230472067526,11497.856421947296,156.00871577346538,1528.7588386382267,171.4137092729269,20.40992601750865,392.41661793012327,13.890703472334687
87.0,4859.825842518157,14670.016879190911,127.51288126189465,1403.3067584096327,227.87336004614886,21.02194588559693,347.42647857961504,10.685359382131763
87.0,4902.629954538481,13395.830727089333,156.56072228862345,1145.2605695669665,177.35416709514146,17.872919165335965,289.96025816731554,16.31049104108843
